Date,Close,RSI_14,MACD,MACD_signal
2010-03-31,1169.4300537109375,66.40944567210676,13.916444676607398,13.951533594716365
2010-04-01,1178.0999755859375,70.47890764735392,13.991214475083098,13.95946977078971
2010-04-05,1187.43994140625,74.11682008297038,14.635419260408526,14.094659668713472
2010-04-06,1189.43994140625,74.83203619715147,15.132896864177384,14.302307107806255
2010-04-07,1182.449951171875,67.78238304847333,14.792597795850496,14.400365245415104
2010-04-08,1186.43994140625,69.54600081785318,14.675694922884986,14.455431180909082
2010-04-09,1194.3699951171875,72.73994129609359,15.049456843538335,14.574236313434934
2010-04-12,1196.47998046875,73.53525451896502,15.339104395245386,14.727209929797024
2010-04-13,1197.300048828125,73.8545282574258,15.45665018784075,14.87309798140577
2010-04-14,1210.6500244140625,78.41892727450498,16.43755562550041,15.1859895102247
2010-04-15,1211.6700439453125,78.72454509576326,17.10011778997182,15.568815166174124
2010-04-19,1197.52001953125,64.97769143881465,16.295569187339424,15.714165970407183
2010-04-20,1207.1700439453125,68.95866624576395,16.2493228657454,15.82119734947483
2010-04-21,1205.93994140625,67.89915249159752,15.929784686272114,15.842914816834286
2010-04-22,1208.6700439453125,69.03623968984935,15.715684210470272,15.817468695561484
2010-04-23,1217.280029296875,72.36132387545386,16.055681994391534,15.865111355327496
2010-04-26,1212.050048828125,67.61176209774978,15.721884870390795,15.836466058340156
2010-04-28,1191.3599853515625,52.83670406950976,13.630706733850957,15.395314193442315
2010-04-29,1206.780029296875,59.87448896533223,13.067072591357828,14.92966587302542
2010-04-30,1186.68994140625,49.50885966367248,10.87393828797144,14.118520356014626
2010-05-03,1202.260009765625,55.88340488344487,10.273807881929995,13.349577861197702
2010-05-04,1173.5999755859375,44.69714965644318,7.400269277313328,12.159716144420829
2010-05-05,1165.8699951171875,42.24117312850333,4.4479511961060325,10.61736315475787
2010-05-11,1155.7900390625,39.21520856655695,1.280093513348902,8.749909226476078
2010-05-12,1171.6700439453125,45.80218785852855,0.0503467894377536,7.009996739068413
2010-05-13,1157.43994140625,41.46584178618118,-2.0488686160524594,5.198223668044239
2010-05-14,1135.6800537109375,35.872931168225634,-5.406035617518,3.077371810931792
2010-05-17,1136.93994140625,36.40775581412176,-7.874183559011271,0.8870607369431789
2010-05-18,1120.800048828125,32.6509454514747,-11.005696213889223,-1.491490653223302
2010-05-19,1115.050048828125,31.407544389639103,-13.79242896384858,-3.9516783153483575
2010-05-21,1087.68994140625,26.27934753718286,-18.00116058264075,-6.761574768806836
2010-05-24,1073.6500244140625,24.10435557629341,-22.213451832266173,-9.851950181498704
2010-05-26,1067.949951171875,23.262570243095418,-25.715241966451917,-13.024608538489346
2010-05-27,1103.06005859375,37.695692979118405,-25.36495225483577,-15.492677281758631
2010-05-28,1089.4100341796875,34.94393157200451,-25.890340300077924,-17.572209885422488
2010-06-01,1070.7099609375,31.546400626829065,-27.49866623176604,-19.5575011546912
2010-06-02,1098.3800048828125,40.72935694848871,-26.238078584525056,-20.89361664065797
2010-06-03,1102.8299560546875,42.0751589220848,-24.596447387539683,-21.63418279003432
2010-06-04,1064.8800048828125,34.81496606690451,-26.057314236802995,-22.518809079388053
2010-06-07,1050.469970703125,32.5203201616012,-28.05443698219165,-23.62593465994877
2010-06-08,1062.0,36.14677774987141,-28.37965118942998,-24.57667796584501
2010-06-09,1055.68994140625,35.03702934161414,-28.814400314381142,-25.424222435552245
2010-06-10,1086.8399658203125,44.15230628162125,-26.34174425885476,-25.60772680021275
2010-06-11,1091.5999755859375,45.412766694593536,-23.724571421980954,-25.23109572456639
2010-06-14,1089.6300048828125,44.96050299027829,-21.56086305690769,-24.49704919103465
2010-06-15,1115.22998046875,51.69316516982265,-17.577778814659723,-23.11319511575967
2010-06-16,1114.6099853515625,51.52876755053642,-14.306270499572747,-21.351810192522287
2010-06-17,1116.0400390625,51.90867508328497,-11.466010178907482,-19.37465018979933
2010-06-18,1117.510009765625,52.3223410371894,-8.99280559604108,-17.298281271047678
2010-06-21,1113.199951171875,50.938803475707175,-7.296449920692339,-15.297915000976612
2010-06-22,1095.31005859375,45.55433609236174,-7.311359840304476,-13.700603968842186
2010-06-23,1092.0400390625,44.62578212670597,-7.500577320096909,-12.460598639093131
2010-06-24,1073.68994140625,39.73153907780745,-9.027173422767872,-11.77391359582808
2010-06-25,1076.760009765625,40.89938629929994,-9.87544499108958,-11.39421987488038
2010-06-28,1074.5699462890625,40.29947279848261,-10.602210457379895,-11.235817991380284
2010-06-29,1041.239990234375,32.48909299419602,-13.709590602484012,-11.730572513601032
2010-06-30,1030.7099609375,30.479274076940182,-16.827915382558558,-12.750041087392535
2010-07-01,1027.3699951171875,29.84854957684484,-19.345712237142838,-14.069175317342598
2010-07-02,1022.5800170898438,28.92412497793905,-21.479987652606496,-15.55133778439538
2010-07-06,1028.06005859375,31.5365396653346,-22.47020026381074,-16.93511028027845
2010-07-07,1060.27001953125,44.45850329336572,-20.42048163354275,-17.63218455093131
2010-07-08,1070.25,47.749192392258976,-17.785740884303777,-17.662895817605804
2010-07-09,1077.9599609375,50.20374920716322,-14.903759186788191,-17.111068491442282
2010-07-12,1078.75,50.46055939617109,-12.412929849711643,-16.171440763096157
2010-07-13,1095.3399658203125,55.63472572409022,-8.99655141648168,-14.736462893773265
2010-07-14,1095.1700439453125,55.5707045441966,-6.230931865757611,-13.035356688170133
2010-07-15,1096.47998046875,55.99114398031993,-3.88863179006421,-11.20601170854895
2010-07-16,1064.8800048828125,44.94242964558684,-4.529977284167671,-9.870804823672694
2010-07-19,1071.25,47.20410165825162,-4.472684516249046,-8.791180762187965
2010-07-20,1083.47998046875,51.33724635078426,-3.401215278734526,-7.713187665497278
2010-07-21,1069.5899658203125,46.85120931926036,-3.631020146896162,-6.896754161777055
2010-07-22,1093.6700439453125,54.30590967142849,-1.848769635947065,-5.887157256611057
2010-07-23,1102.6600341796875,56.74516613298319,0.2857992974354602,-4.652565945801754
2010-07-26,1115.010009765625,59.91117629142455,2.940108630474469,-3.1340310305465096
2010-07-27,1113.8399658203125,59.467082150699184,4.892853364363646,-1.5286541515644787
2010-07-28,1106.1300048828125,56.49531798497124,5.751982943030271,-0.072526732645529
2010-07-29,1101.530029296875,54.73774783195642,5.992590880224043,1.1404967899283855
2010-07-30,1101.5999755859375,54.76079454609764,6.118389499315754,2.136075331805859
2010-08-02,1125.8599853515625,61.98987599750387,8.082495868804017,3.325359439205491
2010-08-03,1120.4599609375,59.70294359021543,9.098446252109852,4.479976801786363
2010-08-04,1127.239990234375,61.617576353687,10.331589815395091,5.650299404508109
2010-08-05,1125.81005859375,60.95973132626033,11.065920398598564,6.7334236033262
2010-08-06,1121.6400146484375,58.98208272117435,11.18249019437576,7.623236921536113
2010-08-09,1127.7900390625,60.99201089177637,11.63698425891971,8.425986389012833
2010-08-10,1121.06005859375,57.662198417995135,11.323589608176007,9.005507032845468
2010-08-11,1089.469970703125,45.190723179922976,8.429001721210852,8.890205970518545
2010-08-12,1083.6099853515625,43.31902554819455,5.597641990031434,8.231693174421123
2010-08-13,1079.25,41.927601200641696,2.9677443151647367,7.178903402569846
2010-08-16,1079.3800048828125,41.98743716419686,0.8838334857339305,5.919889419202663
2010-08-17,1092.5400390625,47.84564940244959,0.2908709358614487,4.79408572253442
2010-08-18,1094.1600341796875,48.53461830460956,-0.0477852512528897,3.825711527776958
2010-08-19,1075.6300048828125,41.742104868355554,-1.7907485867624473,2.702419504869077
2010-08-20,1071.68994140625,40.445924468026895,-3.450217818277906,1.471892040239681
2010-08-23,1067.3599853515625,39.01222928278,-5.056462652821438,0.166221101627457
2010-08-24,1051.8699951171875,34.32472701433498,-7.492961813649572,-1.3656154814279489
2010-08-25,1055.3299560546875,36.169627052942985,-9.040501744485027,-2.900592734039365
2010-08-26,1047.219970703125,33.77468083846917,-10.796886541765616,-4.479851495584615
2010-08-27,1064.5899658203125,42.54900365589171,-10.66428941869981,-5.716739080207654
2010-08-30,1048.9200439453125,37.696732377489965,-11.688894677908138,-6.911170199747751
2010-08-31,1049.3299560546875,37.89625038578699,-12.3257417676748,-7.994084513333162
2010-09-01,1080.2900390625,50.72991391269648,-10.214481535185996,-8.43816391770373
2010-09-02,1090.0999755859375,53.97534318936239,-7.661396883529505,-8.282810510868885
2010-09-03,1104.510009765625,58.31859197445436,-4.424289123498284,-7.511106233394765
2010-09-07,1091.8399658203125,53.534943173975726,-2.848390092063028,-6.578563005128418
2010-09-08,1098.8699951171875,55.70595075003138,-1.0204510199107517,-5.466940608084885
2010-09-09,1104.1800537109375,57.32778660831056,0.8469184659768416,-4.204168793272539
2010-09-10,1109.550048828125,58.96416613715006,2.728681423345506,-2.8175987499489303
2010-09-13,1121.9000244140625,62.52354533900663,5.157084283713857,-1.222662143216373
2010-09-14,1121.0999755859375,62.14747458683026,6.937087367129607,0.4092877588528233
2010-09-15,1125.0699462890625,63.32626500408068,8.569314370429538,2.0412930811681664
2010-09-16,1124.6600341796875,63.10773430498863,9.71776915494047,3.576588295922627
2010-09-17,1125.5899658203125,63.41616864669792,10.580994440006634,4.977469524739428
2010-09-20,1142.7099609375,68.61788744126399,12.50242702950618,6.482461025692778
2010-09-21,1139.780029296875,66.86562509836946,13.631618391491656,7.912292498852555
2010-09-22,1134.280029296875,63.58320556117083,13.922219961235442,9.114277991329132
2010-09-23,1124.8299560546875,58.28861831537213,13.237389479905914,9.93890028904449
2010-09-24,1148.6700439453125,65.98400185677961,14.451761333616105,10.841472497958812
2010-09-27,1142.1600341796875,62.58831654762785,14.719182817941828,11.617014561955417
2010-09-28,1147.699951171875,64.27327164928576,15.202891799990311,12.334190009562397
2010-09-29,1144.72998046875,62.644363215157895,15.171693005619543,12.901690608773826
2010-09-30,1141.199951171875,60.6760491877436,14.692754940699617,13.259903475158984
2010-10-01,1146.239990234375,62.48830441054174,14.552134160455353,13.51834961221826
2010-10-04,1137.030029296875,57.29232708008142,13.541427159147588,13.522965121604129
2010-10-05,1160.75,65.2959963001351,14.487435836330633,13.715859264549428
2010-10-06,1159.969970703125,64.86549111774806,15.001287182676831,13.97294484817491
2010-10-07,1158.06005859375,63.757063624921386,15.080564768010165,14.19446883214196
2010-10-08,1165.1500244140625,66.07463715782575,15.536399867336058,14.46285503918078
2010-10-11,1165.3199462890625,66.1305367055527,15.730037660342532,14.716291563413131
2010-10-12,1169.77001953125,67.63460400286824,16.05748009115905,14.984529268962316
2010-10-13,1178.0999755859375,70.29388958789254,16.795529998968732,15.3467294149636
2010-10-14,1173.81005859375,67.23023671013222,16.840156576947493,15.645414847360378
2010-10-15,1176.18994140625,68.06185314282192,16.87305800539866,15.890943478968037
2010-10-18,1184.7099609375,70.90821331383708,17.386209594223146,16.18999670201906
2010-10-19,1165.9000244140625,58.51041088601786,16.089610237794886,16.169919409174227
2010-10-20,1178.1700439453125,63.04896374876068,15.86920363638751,16.109776254616882
2010-10-21,1180.260009765625,63.7758313386094,15.682395696319643,16.024300142957436
2010-10-22,1183.0799560546875,64.7824706890406,15.582272419367657,15.93589459823948
2010-10-25,1185.6199951171875,65.70688498790051,15.528876701164563,15.8544910188245
2010-10-26,1185.6400146484375,65.71452362978843,15.311672192801325,15.745927253619865
2010-10-27,1182.449951171875,63.29511346696,14.712527731505588,15.539247349197009
2010-10-28,1183.780029296875,63.892030150258336,14.181551519874802,15.267708183332568
2010-10-29,1183.260009765625,63.45751981273717,13.562448354196931,14.926656217505442
2010-11-01,1184.3800048828125,64.02498029530173,13.012182540245476,14.54376148205345
2010-11-02,1193.5699462890625,68.36583522249866,13.165876358984406,14.26818445743964
2010-11-03,1197.9599609375,70.21473596153774,13.486453865746398,14.111838339100997
2010-11-04,1221.06005859375,77.62524500898832,15.426669630052857,14.374804597291368
2010-11-05,1225.8499755859375,78.80290979770534,17.153080833601052,14.930459844553305
2010-11-08,1223.25,76.45072743125937,18.102800039398744,15.564927883522394
2010-11-09,1213.4000244140625,68.15120944020381,17.85482928449983,16.022908163717883
2010-11-10,1218.7099609375,70.03946049865162,17.880661044958742,16.394458739966055
2010-11-11,1213.5400390625,65.94028114488341,17.284715966458407,16.572510185264527
2010-11-12,1199.2099609375,56.13351868028158,15.477690473713665,16.353546242954355
2010-11-15,1197.75,55.23226903238357,13.769081702631864,15.836653334889858
2010-11-16,1178.3399658203125,44.90883130543937,10.725136700098574,14.8143500079316
2010-11-17,1178.5899658203125,45.05128947325695,8.237998744266179,13.49907975519852
2010-11-18,1196.68994140625,54.27104331066997,7.639378754452309,12.327139555049278
2010-11-19,1199.72998046875,55.618002758494754,7.325826280188494,11.326876900077124
2010-11-22,1197.8399658203125,54.54236052199823,6.845909910673981,10.430683502196494
2010-11-23,1180.72998046875,45.889915194627655,5.026991873343604,9.349945176425916
2010-11-24,1198.3499755859375,53.98537705560268,4.950209638363731,8.469998068813478
2010-11-26,1189.4000244140625,49.90146589880568,4.11968375236529,7.59993520552384
2010-11-29,1187.760009765625,49.167476462061686,3.291211490783553,6.738190462575783
2010-11-30,1180.550048828125,45.96646327000874,2.029463273837109,5.796445024828048
2010-12-01,1206.0699462890625,56.70961461883326,3.053561610448469,5.247868341952133
2010-12-02,1221.530029296875,61.68021595026905,5.054402409152544,5.209175155392216
2010-12-03,1224.7099609375,62.63065359159902,6.818082454578644,5.530956615229502
2010-12-06,1223.1199951171875,61.8052232251253,7.995349234365221,6.023835139056646
2010-12-08,1228.280029296875,63.48708195507199,9.238220814237138,6.666712274092745
2010-12-09,1233.0,65.00504897400586,10.483223608810931,7.430014541036383
2010-12-10,1240.4000244140625,67.30033903512329,11.929501550879875,8.329911943005081
2010-12-13,1240.4599609375,67.31903595747886,12.931457820172682,9.250221118438605
2010-12-14,1241.5899658203125,67.69408014658869,13.65924209223408,10.132025313197698
2010-12-15,1235.22998046875,63.29163100172891,13.566433307630405,10.81890691208424
2010-12-16,1242.8699951171875,66.14034557452348,13.948576501818025,11.444840830030998
2010-12-17,1243.9100341796875,66.52123023505311,14.171984382570828,11.990269540538964
2010-12-20,1247.0799560546875,67.71334377801116,14.43838621213422,12.479892874858017
2010-12-21,1254.5999755859375,70.4055793980145,15.082453178391916,13.0004049355648
2010-12-22,1258.8399658203125,71.8317779875946,15.753417080299869,13.551007364511817
2010-12-23,1256.77001953125,70.05677453310683,15.93445100796339,14.027696093202133
2010-12-27,1257.5400390625,70.3502895935626,15.956123580471967,14.413381590656098
2010-12-28,1258.510009765625,70.73938563243286,15.868643930345115,14.704434058593902
2010-12-29,1259.780029296875,71.27099593699899,15.720578595213285,14.90766296591778
2010-12-30,1257.8800048828125,69.2441238610228,15.273852198814891,14.980900812497204
2010-12-31,1257.6400146484375,68.97729136424826,14.730647371557325,14.930850124309227
2011-01-03,1271.8699951171875,75.10347427011499,15.272344055725398,14.999148910592464
2011-01-04,1270.199951171875,73.27464876779221,15.389483604029238,15.07721584927982
2011-01-05,1276.56005859375,75.70134650051212,15.813239869499055,15.224420653323667
2011-01-06,1273.8499755859375,72.67325026937526,15.748845821941812,15.3293056870473
2011-01-07,1271.5,70.05639737852499,15.33145817871582,15.329736185381003
2011-01-10,1269.75,68.09010493614895,14.69012645620296,15.201814239545396
2011-01-11,1274.47998046875,70.50015480395298,14.39757011320944,15.040965414278206
2011-01-12,1285.9599609375,75.36360335182971,14.920066347821605,15.016785600986886
2011-01-13,1283.760009765625,72.88382799871172,14.983905568091131,15.010209594407735
2011-01-14,1293.239990234375,76.47588386861142,15.619403050788604,15.13204828568391
2011-01-18,1295.02001953125,77.08957829246113,16.081297682842887,15.321898165115703
2011-01-19,1281.9200439453125,63.88144071151137,15.214905992464764,15.300499730585518
2011-01-20,1280.260009765625,62.42190685835478,14.230295462963111,15.086458877061036
2011-01-21,1283.3499755859375,64.06759335325461,13.54320134758973,14.777807371166777
2011-01-24,1290.8399658203125,67.75397893907038,13.448033368799088,14.51185257069324
2011-01-25,1291.1800537109375,67.91493671185737,13.247347138870056,14.258951484328604
2011-01-26,1296.6300048828125,70.45964312638614,13.37390135831879,14.08194145912664
2011-01-27,1299.5400390625,71.74810771771443,13.55278387098656,13.976109941498624
2011-01-28,1276.3399658203125,52.20004980145181,11.687768214913604,13.51844159618162
2011-01-31,1286.1199951171875,57.46155775005254,10.873552950049998,12.989463866955296
2011-02-01,1307.5899658203125,66.2455156243546,11.824424089792728,12.756455911522783
2011-02-02,1304.030029296875,63.88973296331876,12.150673788977656,12.63529948701376
2011-02-03,1307.0999755859375,65.04417337042936,12.512709310954053,12.610781451801818
2011-02-04,1310.8699951171875,66.46216400399302,12.954502696066813,12.679525700654818
2011-02-07,1319.050048828125,69.36589402317605,13.805547351417315,12.904730030807318
2011-02-08,1324.5699462890625,71.17926157354368,14.755325755183776,13.274849175682611
2011-02-09,1320.8800048828125,68.26999418745982,15.036947973531142,13.62726893525232
2011-02-10,1321.8699951171875,68.64033173317539,15.16520451117799,13.934856050437451
2011-02-11,1329.1500244140625,71.29366745439947,15.673610636877813,14.282606967725526
2011-02-14,1332.3199462890625,72.3891382898971,16.146189139783473,14.655323402137116
2011-02-15,1328.010009765625,68.55833068197741,15.988628197001844,14.921984361110065
2011-02-16,1336.3199462890625,71.67117248663638,16.345877344019982,15.206762957692048
2011-02-17,1340.4300537109375,73.09023494330133,16.767367412015346,15.518883848556708
2011-02-18,1343.010009765625,73.97161643690819,17.112322023359866,15.83757148351734
2011-02-22,1315.43994140625,53.72201319701791,14.988251698470547,15.667707526507982
2011-02-23,1307.4000244140625,49.46912430125396,12.511926849696238,15.036551391145634
2011-02-24,1306.0999755859375,48.796437881156855,10.325492638872449,14.094339640691
2011-02-25,1319.8800048828125,55.67643535074329,9.59406654707891,13.194285021968582
2011-02-28,1327.219970703125,58.84823095665386,9.49720216399396,12.45486845037366
2011-03-01,1306.3299560546875,48.26272257441564,7.646641126499389,11.493222985598806
2011-03-03,1330.969970703125,57.88543537965865,8.075215372479988,10.80962146297504
2011-03-04,1321.1500244140625,53.60623983857962,7.535610130488749,10.154819196477783
2011-03-07,1310.1300048828125,49.20978858084679,6.147876714692302,9.353430700120688
2011-03-08,1321.8199462890625,53.56076406896442,5.92309085478405,8.66736273105336
2011-03-09,1320.02001953125,52.81060231399326,5.535893065289201,8.041068797900529
2011-03-10,1295.1099853515625,43.69050637343599,3.1823206396384194,7.069319166248107
2011-03-11,1304.280029296875,47.29863434410569,2.033601354328539,6.062175603864193
2011-03-14,1296.3900146484375,44.64774893999018,0.4810297901296962,4.945946441117294
2011-03-15,1281.8699951171875,40.18427906496732,-1.899146409842388,3.576927870925358
2011-03-16,1256.8800048828125,33.90243072740969,-5.735817623276716,1.7143787720849433
2011-03-17,1273.719970703125,40.63695939725582,-7.333032068383773,-0.0951033960087999
2011-03-18,1279.2099609375,42.68712508630109,-8.062895651199824,-1.6886618470470047
2011-03-21,1298.3800048828125,49.27480874988098,-7.013606968011118,-2.7536508712398278
2011-03-22,1293.77001953125,47.8504235607399,-6.479335669136162,-3.4987878308190945
2011-03-23,1297.5400390625,49.14510813972356,-5.68616616274835,-3.936263497204946
2011-03-24,1309.6600341796875,53.17022752034752,-4.033100230586342,-3.955630843881225
2011-03-25,1313.800048828125,54.49514218905605,-2.3617442692666373,-3.636853528958308
2011-03-28,1310.18994140625,53.08475419669134,-1.313348660641168,-3.17215255529488
2011-03-29,1319.43994140625,56.21186689114304,0.2609025844144526,-2.4855415273530137
2011-03-30,1328.260009765625,59.01696802142317,2.194912259956027,-1.5494507698912057
2011-03-31,1325.8299560546875,57.91613793049072,3.4912983221436207,-0.5413009514842404
2011-04-01,1332.4100341796875,60.087120420843526,4.992105049531347,0.565380248718877
2011-04-04,1332.8699951171875,60.24151963750883,6.14775273068085,1.6818547451112718
2011-04-05,1332.6300048828125,60.11085975202349,6.963970322791738,2.738277860647365
2011-04-06,1335.5400390625,61.20951335934319,7.756235033818712,3.7418692952816346
2011-04-07,1333.510009765625,59.96866309882491,8.12662544716568,4.618820525658443
2011-04-08,1328.1700439453125,56.7118338085952,7.898226070849432,5.274701634696641
2011-04-11,1324.4599609375,54.49733365301221,7.333311378572489,5.686423583471811
2011-04-12,1314.1600341796875,48.80017166942088,5.985497318432181,5.7462383304638855
2011-04-13,1314.4100341796875,48.93969834446224,4.881249865975633,5.573240637566235
2011-04-14,1314.52001953125,49.00553856420737,3.9692457091503,5.252441651883048
2011-04-15,1319.6800537109375,52.12459188398616,3.621105626722056,4.92617444685085
2011-04-18,1305.1400146484375,43.96442777788558,2.1471909859110383,4.370377754662888
2011-04-19,1312.6199951171875,48.43658887160403,1.5646387436270288,3.8092299524557167
2011-04-20,1330.3599853515625,57.167584830837214,2.505548444367605,3.548493650838094
2011-04-21,1337.3800048828125,60.05032206206424,3.774176708758432,3.5936302624221623
2011-04-25,1335.25,58.7581289734869,4.555190751931377,3.7859423603240057
2011-04-26,1347.239990234375,63.51720933064197,6.0716517930350165,4.243084246866208
2011-04-27,1355.6600341796875,66.44550916798444,7.862254099587744,4.966918217410516
2011-04-28,1360.47998046875,68.02754390678723,9.560046447158584,5.88554386336013
2011-04-29,1363.6099853515625,69.04810749781788,11.030966237791516,6.914628338246408
2011-05-02,1361.219970703125,67.28205523586796,11.867030817041268,7.905108834005381
2011-05-03,1356.6199951171875,63.89473325536404,12.019880730486648,8.728063213301635
2011-05-04,1347.3199462890625,57.5827738358196,11.260772001392295,9.234604970919769
2011-05-05,1335.0999755859375,50.52061637551587,9.562888331324302,9.300261643000676
2011-05-06,1340.199951171875,53.10554707509278,8.53049446754153,9.146308207908849
2011-05-09,1346.2900390625,56.05775544303476,8.110244241122928,8.939095414551664
2011-05-10,1357.1600341796875,60.801150783430266,8.55568604753762,8.862413541148856
2011-05-11,1342.0799560546875,52.3572547261349,7.604209024956162,8.610772637910317
2011-05-12,1348.6500244140625,55.27175384805882,7.296200183795918,8.347858147087438
2011-05-13,1337.77001953125,49.83493422046757,6.1038145177760725,7.899049421225165
2011-05-16,1329.469970703125,46.10877424167363,4.437937926852555,7.206827122350643
2011-05-17,1328.97998046875,45.89063033264633,3.0431016283516783,6.37408202355085
2011-05-18,1340.6800537109375,51.75953239526046,2.8489411217422003,5.66905384318912
2011-05-19,1343.5999755859375,53.12595229995935,2.897282741957269,5.11469962294275
2011-05-20,1333.27001953125,47.951259038799016,2.07809768514835,4.50737923538387
2011-05-23,1317.3699951171875,41.28537019883685,0.144225990114819,3.63474858633006
2011-05-24,1316.280029296875,40.86597859942788,-1.4595080926872015,2.6158972505266083
2011-05-25,1320.469970703125,43.25241930781807,-2.365121998740733,1.6196934006731398
2011-05-26,1325.68994140625,46.16719439139648,-2.631287686724363,0.7694971831936394
2011-05-27,1331.0999755859375,49.08604049163207,-2.378266195036076,0.1399445075476962
2011-05-31,1345.199951171875,55.810888684929104,-1.028142857712055,-0.093672965504254
2011-06-01,1314.550048828125,42.629729453586044,-2.4036436452620364,-0.5556671014558106
2011-06-02,1312.93994140625,42.0676555551484,-3.582364869785124,-1.1610066551216731
2011-06-03,1300.1600341796875,37.80669875582568,-5.484519512544466,-2.025709226606232
2011-06-06,1286.1700439453125,33.773834648871215,-8.028320581693151,-3.226231497623616
2011-06-07,1284.93994140625,33.43610506920882,-10.027964122385129,-4.586578022575919
2011-06-08,1279.56005859375,31.93215592099278,-11.909522059566823,-6.0511668299741
2011-06-09,1289.0,37.26443024032727,-12.494912330540046,-7.33991593008729
2011-06-10,1270.97998046875,32.09565781089295,-14.248653703960372,-8.721663484861907
2011-06-13,1271.8299560546875,32.57074917707616,-15.392485460281025,-10.055827879945731
2011-06-14,1287.8699951171875,40.96484551295861,-14.833689726369355,-11.011400249230457
2011-06-15,1265.4200439453125,34.49271009562526,-16.017721199535345,-12.012664439291434
2011-06-16,1267.6400146484375,35.57662766209326,-16.585751372284676,-12.927281825890084
2011-06-17,1271.5,37.51269956195507,-16.533858785883695,-13.648597217888806
2011-06-20,1278.3599853515625,40.91133380414686,-15.757546859252445,-14.070387146161536
2011-06-21,1295.52001953125,48.46252469593077,-13.600860465258393,-13.976481809980909
2011-06-22,1287.1400146484375,45.4105638124296,-12.424643760156869,-13.6661142000161
2011-06-23,1283.5,44.1110995089071,-11.65188661261459,-13.2632686825358
2011-06-24,1268.449951171875,39.12581123883439,-12.114238764076164,-13.033462698843874
2011-06-27,1280.0999755859375,44.36720604758143,-11.409079798269204,-12.70858611872894
2011-06-28,1296.6700439453125,50.84943478700146,-9.404758006666952,-12.047820496316543
2011-06-29,1307.4100341796875,54.546247848202135,-6.870492333504899,-11.012354863754217
2011-06-30,1320.6400146484375,58.6701020838013,-3.751277283423633,-9.560139347688098
2011-07-01,1339.6700439453125,63.7628536775865,0.253366785575281,-7.597438121035423
2011-07-05,1337.8800048828125,62.97675659305094,3.245225925411205,-5.428905311746098
2011-07-06,1339.219970703125,63.341094060617934,5.659184337724128,-3.211287381852053
2011-07-07,1353.219970703125,66.99553591868037,8.602779283693508,-0.848474048742941
2011-07-08,1343.800048828125,62.48215968032491,10.059530510208331,1.333126863047314
2011-07-11,1319.489990234375,52.62845233920044,9.146957360993838,2.895892962636619
2011-07-12,1313.6400146484375,50.56202189869187,7.8610748485036765,3.888929339810031
2011-07-13,1317.719970703125,51.97822175192001,7.089498720875326,4.529043216023091
2011-07-14,1308.8699951171875,48.718158833632245,5.698214543132963,4.762877481445066
2011-07-15,1316.1400146484375,51.41399763379762,5.123184742059493,4.834938933567951
2011-07-18,1305.43994140625,47.45951676742625,3.760711850194412,4.620093516893244
2011-07-19,1326.72998046875,54.89350072044211,4.34874091311849,4.5658229961382935
